study,instrument,answer_list,value,label,label_de
soep-is,soep-is-2013-f,72+16,3,In marginal or irregular employment,Geringfügig oder unregelmäßig beschäftigt
soep-is,soep-is-2013-f,72+16,-1,No answer,Keine Angabe
soep-is,soep-is-2013-f,74+16,1,Unskilled worker (ungelernt),Ungelernte Arbeiter
soep-is,soep-is-2013-f,74+16,2,Semi-skilled worker (angelernt),Angelernte Arbeiter
soep-is,soep-is-2013-f,74+16,3,Trained worker (gelernter Arbeiter) or skilled worker (Facharbeiter),Gelernte und Facharbeiter
soep-is,soep-is-2013-f,74+16,4,Foreman / forewoman (Vorarbeiter / Kolonnenführer),"Vorarbeiter, Kolonnenführer"
soep-is,soep-is-2013-f,74+16,5,Master craftsperson (Meister / Polierer),"Meister, Polier"
soep-is,soep-is-2013-f,74+16,-1,No answer,Keine Angabe
soep-is,soep-is-2013-f,79+16,1,Lower level,Einfacher Dienst
soep-is,soep-is-2013-f,79+16,2,Middle level,Mittlerer Dienst
soep-is,soep-is-2013-f,79+16,3,Upper level,Gehobener Dienst
soep-is,soep-is-2013-f,79+16,4,Executive level,Höherer Dienst
soep-is,soep-is-2013-f,79+16,-1,No answer,Keine Angabe
soep-is,soep-is-2013-f,80+16,1,"No, definitely not","Nein, ganz sicher nicht"
soep-is,soep-is-2013-f,80+16,2,Probably not,Eher unwahrscheinlich
soep-is,soep-is-2013-f,80+16,3,Probably,Wahrscheinlich
soep-is,soep-is-2013-f,80+16,4,Definitely,Ganz sicher
soep-is,soep-is-2013-f,80+16,-1,No answer,Keine Angabe
soep-is,soep-is-2013-f,86+16,1,Permanent contract,Unbefristetes Arbeitsverhältnis
soep-is,soep-is-2013-f,86+16,2,Fixed-term contract,Befristetes Arbeitsverhältnis
soep-is,soep-is-2013-f,86+16,-1,No answer,Keine Angabe
soep-is,soep-is-2013-f,87+16,1,fewer than 5 Â employees,Unter 5 Beschäftigte
soep-is,soep-is-2013-f,87+16,2,5-10 employees,5 bis 10 Beschäftigte
soep-is,soep-is-2013-f,87+16,3,11-19 employees,11 bis unter 20 Beschäftigte
soep-is,soep-is-2013-f,87+16,4,20-99 employeesÂ ,20 bis unter 100 Beschäftigte
soep-is,soep-is-2013-f,87+16,5,100-199 employees,100 bis unter 200 Beschäftigte
soep-is,soep-is-2013-f,87+16,6,"200-1,999 employees",200 bis unter 2000 Beschäftigte
soep-is,soep-is-2013-f,87+16,7,2000 or more employees,2000 und mehr Beschäftigte
soep-is,soep-is-2013-f,87+16,-1,No answer,Keine Angabe
soep-is,soep-is-2013-f,88+16,1,"No, never","Nein, nie"
soep-is,soep-is-2013-f,88+16,2,Every day,"Ja, und zwar täglich"
soep-is,soep-is-2013-f,88+16,3,Several times per week,"Ja, und zwar mehrmals in der Woche"
soep-is,soep-is-2013-f,88+16,4,For a week at a time (alternating shifts),"Ja, und zwar wochenweise (Wechselschicht)"
soep-is,soep-is-2013-f,88+16,5,"Less often, only when needed","Ja, und zwar seltener, nur bei Bedarf"
soep-is,soep-is-2013-f,88+16,-1,No answer,Keine Angabe
soep-is,soep-is-2013-f,89+16,1,"No, never","Nein, nie"
soep-is,soep-is-2013-f,89+16,2,Every week,"Ja, und zwar jede Woche"
soep-is,soep-is-2013-f,89+16,3,Every other week,"Ja, und zwar alle zwei Wochen"
soep-is,soep-is-2013-f,89+16,4,Every 3-4 weeks,"Ja, und zwar alle drei bis vier Wochen"
soep-is,soep-is-2013-f,89+16,5,Less often,"Ja, und zwar seltener"
soep-is,soep-is-2013-f,89+16,-1,No answer,Keine Angabe
soep-is,soep-is-2013-f,93+16,1,Not at all,Gar nicht
soep-is,soep-is-2013-f,93+16,2,Not much,Mäßig
soep-is,soep-is-2013-f,93+16,3,A bit,Stark
soep-is,soep-is-2013-f,93+16,4,A lot,Sehr stark
soep-is,soep-is-2013-f,93+16,-1,No answer,Keine Angabe
soep-is,soep-is-2013-f,97+16,1,"Yes, vocational training","Ja, berufliche Ausbildung"
soep-is,soep-is-2013-f,97+16,2,"Yes, university degree","Ja, Hochschulstudium"
soep-is,soep-is-2013-f,97+16,3,"No, he did not complete training or a university degree","Nein, keine abgeschlossene Ausbildung"
soep-is,soep-is-2013-f,97+16,4,Don't know,Weiß nicht
soep-is,soep-is-2013-f,97+16,-1,No answer,Keine Angabe
soep-is,soep-is-2013-f,98+16,1,"Blue-collar worker, also in agriculture","Arbeiter, auch in der Landwirtschaft"
soep-is,soep-is-2013-f,98+16,2,White-collar worker,Angestellter
soep-is,soep-is-2013-f,98+16,3,Civil servant or public administration employee (including judges and professional soldiers),Beamter einschließlich Richter und Berufssoldat
soep-is,soep-is-2013-f,98+16,4,Self-employed (also those working for a self-employed family member),Selbständiger beziehungsweise mithelfender Familienangehöriger
soep-is,soep-is-2013-f,98+16,5,Was not employed,War nicht erwerbstätig
soep-is,soep-is-2013-f,98+16,6,Was deceased,War verstorben
soep-is,soep-is-2013-f,98+16,7,Don't know,Weiß nicht
soep-is,soep-is-2013-f,98+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,1+,1,Yes,Ja
soep-is,soep-is-2012-aufwuchs,1+,2,No,Nein
soep-is,soep-is-2012-aufwuchs,1+16,1,Yes,Ja
soep-is,soep-is-2012-aufwuchs,1+16,2,No,Nein
soep-is,soep-is-2012-aufwuchs,1+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,1+173,1,Yes,Ja
soep-is,soep-is-2012-aufwuchs,1+173,2,No,Nein
soep-is,soep-is-2012-aufwuchs,1+173,-1,No answer,keine Angabe
soep-is,soep-is-2012-aufwuchs,1+41,1,Yes,Ja
soep-is,soep-is-2012-aufwuchs,1+41,2,No,Nein
soep-is,soep-is-2012-aufwuchs,1+41,-2,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,101+173,1,Lower level,Einfacher Dienst
soep-is,soep-is-2012-aufwuchs,101+173,2,Middle level,Mittlerer Dienst
soep-is,soep-is-2012-aufwuchs,101+173,3,Upper level,Gehobener Dienst
soep-is,soep-is-2012-aufwuchs,101+173,4,Executive level,Höherer Dienst
soep-is,soep-is-2012-aufwuchs,101+173,5,Don't know,Weiß nicht
soep-is,soep-is-2012-aufwuchs,101+173,-1,No answer,keine Angabe
soep-is,soep-is-2012-aufwuchs,102+173,1,Self-employed farmer without employees,Selbständiger Landwirt ohne Beschäftigte
soep-is,soep-is-2012-aufwuchs,102+173,2,Self-employed farmer with employees,Selbständiger Landwirt mit Beschäftigte
soep-is,soep-is-2012-aufwuchs,102+173,3,Freelance professional or academic without employees,"Freie Berufe, selbständiger Akademiker ohne Beschäftigte"
soep-is,soep-is-2012-aufwuchs,102+173,4,Freelance professional or academic with employees,"Freie Berufe, selbständiger Akademiker mit Beschäftigte"
soep-is,soep-is-2012-aufwuchs,102+173,5,Other self-employed professional without employees,Sonstige Selbständiger ohne Beschäftigte
soep-is,soep-is-2012-aufwuchs,102+173,6,Other self-employed professional with employees,Sonstige Selbständiger mit Beschäftigte
soep-is,soep-is-2012-aufwuchs,102+173,7,Assisting self-employed family member,Mithelfender Familienangehöriger
soep-is,soep-is-2012-aufwuchs,102+173,8,Don't know,Weiß nicht
soep-is,soep-is-2012-aufwuchs,102+173,-1,No answer,keine Angabe
soep-is,soep-is-2012-aufwuchs,104+173,1,Unskilled worker (ungelernt),Ungelernte Arbeiterin
soep-is,soep-is-2012-aufwuchs,104+173,2,Semi-skilled worker (angelernt),Angelernte Arbeiterin
soep-is,soep-is-2012-aufwuchs,104+173,3,Trained worker (gelernter Arbeiter) or skilled worker (Facharbeiter),Gelernte und Facharbeiterin
soep-is,soep-is-2012-aufwuchs,104+173,4,Foreman / forewoman (Vorarbeiter / Kolonnenführer),"Vorarbeiterin, Kolonnenführerin"
soep-is,soep-is-2012-aufwuchs,104+173,5,Master craftsperson (Meister / Polierer),"Meister, Polier"
soep-is,soep-is-2012-aufwuchs,104+173,6,Don't know,Weiß nicht
soep-is,soep-is-2012-aufwuchs,104+173,-1,No answer,keine Angabe
soep-is,soep-is-2012-aufwuchs,107+16,1,Catholic,Katholisch
soep-is,soep-is-2012-aufwuchs,107+16,2,Protestant,Evangelisch
soep-is,soep-is-2012-aufwuchs,107+16,3,Member of another Christian denomination or religious community,Mitglied einer anderen christlichen Religionsgemeinschaft
soep-is,soep-is-2012-aufwuchs,107+16,4,Member of an Islamic religious community,Mitglied einer islamischen Religionsgemeinschaft
soep-is,soep-is-2012-aufwuchs,107+16,5,Member of another religious community,Mitglied einer anderen Religionsgemeinschaft
soep-is,soep-is-2012-aufwuchs,107+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,108+173,1,Very good,Sehr gut
soep-is,soep-is-2012-aufwuchs,108+173,2,Good,Gut
soep-is,soep-is-2012-aufwuchs,108+173,3,Satisfactory,Zufriedenstellend
soep-is,soep-is-2012-aufwuchs,108+173,4,Poor,Weniger gut
soep-is,soep-is-2012-aufwuchs,108+173,5,Bad,Schlecht
soep-is,soep-is-2012-aufwuchs,108+173,-1,No answer,keine Angabe
soep-is,soep-is-2012-aufwuchs,109+16,1,A lot,Stark
soep-is,soep-is-2012-aufwuchs,109+16,2,A little,Ein wenig
soep-is,soep-is-2012-aufwuchs,109+16,3,Not at all,Gar nicht
soep-is,soep-is-2012-aufwuchs,109+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,112+16,1,Statutory health insurance,In einer gesetzlichen Krankenversicherung
soep-is,soep-is-2012-aufwuchs,112+16,2,Private insurance only,Ausschließlich privat versichert
soep-is,soep-is-2012-aufwuchs,112+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,116+,1,"No, no language problems","Nein, keine Sprachprobleme"
soep-is,soep-is-2012-aufwuchs,116+,2,"Yes, some language problems","Ja, gewisse Sprachprobleme"
soep-is,soep-is-2012-aufwuchs,116+,3,"Yes, big language problems","Ja, große Sprachprobleme"
soep-is,soep-is-2012-aufwuchs,117+16,1,"Very good, in upscale condition","Sehr gut, in gehobenem Zustand"
soep-is,soep-is-2012-aufwuchs,117+16,2,"No specific abnormalities, in good condition","Keine besonderen Auffälligkeiten, guter Zustand"
soep-is,soep-is-2012-aufwuchs,117+16,3,"Mixed impression, partial untended condition","Gemischter Eindruck, teilweiser ungepflegter Zustand"
soep-is,soep-is-2012-aufwuchs,117+16,4,"Rather run down, makes bedraggled  impression","Eher heruntergekommen, macht verwahrlosten Eindruck"
soep-is,soep-is-2012-aufwuchs,117+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,118+16,1,very safe and comfortable,Sehr sicher und angenehm
soep-is,soep-is-2012-aufwuchs,118+16,2,mostly safe and comfortable,Überwiegend sicher und angenehm
soep-is,soep-is-2012-aufwuchs,118+16,3,"rather not safe, rather uncomfortable","Eher nicht sicher, eher unangenehm"
soep-is,soep-is-2012-aufwuchs,118+16,4,"very uncomfortable, partly forbidding","Sehr unangenehm, teilweise bedrohlich"
soep-is,soep-is-2012-aufwuchs,118+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,120+,1,Answer questions about the houshold,Fragen zum Haushalt beantworten
soep-is,soep-is-2012-aufwuchs,120+,2,Skip questions about the houshold,Fragen zum Haushalt überspringen
soep-is,soep-is-2012-aufwuchs,123+16,1,Farm house,Landwirtschaftliches Wohngebäude
soep-is,soep-is-2012-aufwuchs,123+16,2,Free standing one or two family house,Freistehendes Ein- oder Zweifamilienhaus
soep-is,soep-is-2012-aufwuchs,123+16,3,One or two family house as row or double house,Ein- oder  Zweifamilienhaus als Reihenhaus oder Doppelhaus
soep-is,soep-is-2012-aufwuchs,123+16,4,Building with 3 to 4 flats,Wohnhaus mit 3 bis 4 Wohnungen
soep-is,soep-is-2012-aufwuchs,123+16,5,Building with 5 to 8 flats,Wohnhaus mit 5 bis 8 Wohnungen
soep-is,soep-is-2012-aufwuchs,123+16,6,Building with 9 or more flats (but no more than 8 floors/stories),"Wohnhaus mit 9 und mehr Wohnungen, aber höchstens 8 Stockwerken, also kein Hochhaus"
soep-is,soep-is-2012-aufwuchs,123+16,7,High-rise (9 or more floors/stories),Hochhaus mit 9 und mehr Stockwerken
soep-is,soep-is-2012-aufwuchs,123+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,124+16,11,Yes,Ja
soep-is,soep-is-2012-aufwuchs,124+16,1,No,Nein
soep-is,soep-is-2012-aufwuchs,124+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,125+16,1,Before 1919,vor 1919
soep-is,soep-is-2012-aufwuchs,125+16,2,1919 to 1948,1919 bis 1948
soep-is,soep-is-2012-aufwuchs,125+16,3,1949 to 1971,1949 bis 1971
soep-is,soep-is-2012-aufwuchs,125+16,4,1972 to 1980,1972 bis 1980
soep-is,soep-is-2012-aufwuchs,125+16,5,1981 to 1990,1981 bis 1990
soep-is,soep-is-2012-aufwuchs,125+16,6,1991 to 2000,1991 bis 2000
soep-is,soep-is-2012-aufwuchs,125+16,7,2001 to 2010,2001 bis 2010
soep-is,soep-is-2012-aufwuchs,125+16,8,2011 and later,2011 und später
soep-is,soep-is-2012-aufwuchs,125+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,126+,2001,2001,2001
soep-is,soep-is-2012-aufwuchs,126+,2002,2002,2002
soep-is,soep-is-2012-aufwuchs,126+,2003,2003,2003
soep-is,soep-is-2012-aufwuchs,126+,2004,2004,2004
soep-is,soep-is-2012-aufwuchs,126+,2005,2005,2005
soep-is,soep-is-2012-aufwuchs,126+,2006,2006,2006
soep-is,soep-is-2012-aufwuchs,126+,2007,2007,2007
soep-is,soep-is-2012-aufwuchs,126+,2008,2008,2008
soep-is,soep-is-2012-aufwuchs,126+,2009,2009,2009
soep-is,soep-is-2012-aufwuchs,126+,2010,2010,2010
soep-is,soep-is-2012-aufwuchs,126+,98,No,Nein
soep-is,soep-is-2012-aufwuchs,126+,99,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,127+,2011,2011,2011
soep-is,soep-is-2012-aufwuchs,127+,2012,2012,2012
soep-is,soep-is-2012-aufwuchs,127+,98,No,Nein
soep-is,soep-is-2012-aufwuchs,127+,99,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,128+,1,Main tenant,Hauptmieter
soep-is,soep-is-2012-aufwuchs,128+,2,Subtenant,Untermieter
soep-is,soep-is-2012-aufwuchs,128+,3,Owner,Eigentümer
soep-is,soep-is-2012-aufwuchs,129+,1,Yes,Ja
soep-is,soep-is-2012-aufwuchs,129+,2,No,Nein
soep-is,soep-is-2012-aufwuchs,129+,3,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,130+16,1,"Yes, care level 1","Ja, Pflegestufe 1"
soep-is,soep-is-2012-aufwuchs,130+16,2,"Yes, care level 2","Ja, Pflegestufe 2"
soep-is,soep-is-2012-aufwuchs,130+16,3,"Yes, care level 3","Ja, Pflegestufe 3"
soep-is,soep-is-2012-aufwuchs,130+16,4,No,Nein
soep-is,soep-is-2012-aufwuchs,130+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,131+,0,0 = Completely dissatisfied,0 ganz und gar unzufrieden
soep-is,soep-is-2012-aufwuchs,131+,1,1,1
soep-is,soep-is-2012-aufwuchs,131+,2,2,2
soep-is,soep-is-2012-aufwuchs,131+,3,3,3
soep-is,soep-is-2012-aufwuchs,131+,4,4,4
soep-is,soep-is-2012-aufwuchs,131+,5,5,5
soep-is,soep-is-2012-aufwuchs,131+,6,6,6
soep-is,soep-is-2012-aufwuchs,131+,7,7,7
soep-is,soep-is-2012-aufwuchs,131+,8,8,8
soep-is,soep-is-2012-aufwuchs,131+,9,9,9
soep-is,soep-is-2012-aufwuchs,131+,10,10 = Completely satisfied,10 ganz und gar zufrieden
soep-is,soep-is-2012-aufwuchs,131+132,0,0 = Completely dissatisfied,0 ganz und gar unzufrieden
soep-is,soep-is-2012-aufwuchs,131+132,1,1,1
soep-is,soep-is-2012-aufwuchs,131+132,2,2,2
soep-is,soep-is-2012-aufwuchs,131+132,3,3,3
soep-is,soep-is-2012-aufwuchs,131+132,4,4,4
soep-is,soep-is-2012-aufwuchs,131+132,5,5,5
soep-is,soep-is-2012-aufwuchs,131+132,6,6,6
soep-is,soep-is-2012-aufwuchs,131+132,7,7,7
soep-is,soep-is-2012-aufwuchs,131+132,8,8,8
soep-is,soep-is-2012-aufwuchs,131+132,9,9,9
soep-is,soep-is-2012-aufwuchs,131+132,10,10 = Completely satisfied,10 ganz und gar zufrieden
soep-is,soep-is-2012-aufwuchs,131+132,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,131+132,-2,Doesn't apply,Trifft nicht zu
soep-is,soep-is-2012-aufwuchs,131+16,0,0 = Completely dissatisfied,0 ganz und gar unzufrieden
soep-is,soep-is-2012-aufwuchs,131+16,1,1,1
soep-is,soep-is-2012-aufwuchs,131+16,2,2,2
soep-is,soep-is-2012-aufwuchs,131+16,3,3,3
soep-is,soep-is-2012-aufwuchs,131+16,4,4,4
soep-is,soep-is-2012-aufwuchs,131+16,5,5,5
soep-is,soep-is-2012-aufwuchs,131+16,6,6,6
soep-is,soep-is-2012-aufwuchs,131+16,7,7,7
soep-is,soep-is-2012-aufwuchs,131+16,8,8,8
soep-is,soep-is-2012-aufwuchs,131+16,9,9,9
soep-is,soep-is-2012-aufwuchs,131+16,10,10 = Completely satisfied,10 ganz und gar zufrieden
soep-is,soep-is-2012-aufwuchs,131+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,133+,0,0 risk averse,0 gar nicht risikobereit
soep-is,soep-is-2012-aufwuchs,133+,1,1,1
soep-is,soep-is-2012-aufwuchs,133+,2,2,2
soep-is,soep-is-2012-aufwuchs,133+,3,3,3
soep-is,soep-is-2012-aufwuchs,133+,4,4,4
soep-is,soep-is-2012-aufwuchs,133+,5,5,5
soep-is,soep-is-2012-aufwuchs,133+,6,6,6
soep-is,soep-is-2012-aufwuchs,133+,7,7,7
soep-is,soep-is-2012-aufwuchs,133+,8,8,8
soep-is,soep-is-2012-aufwuchs,133+,9,9,9
soep-is,soep-is-2012-aufwuchs,133+,10,10 fully prepared to take risks,10 sehr risikobereit
soep-is,soep-is-2012-aufwuchs,134+16,1,Very important,Sehr wichtig
soep-is,soep-is-2012-aufwuchs,134+16,2,Important,Wichtig
soep-is,soep-is-2012-aufwuchs,134+16,3,Less important,Weniger wichtig
soep-is,soep-is-2012-aufwuchs,134+16,4,Quite unimportant,Ganz unwichtig
soep-is,soep-is-2012-aufwuchs,134+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,135+16,1,Very interested,Sehr stark
soep-is,soep-is-2012-aufwuchs,135+16,2,Moderately interested,Stark
soep-is,soep-is-2012-aufwuchs,135+16,3,Not so interested,Nicht so stark
soep-is,soep-is-2012-aufwuchs,135+16,4,Completely disinterested,Überhaupt nicht
soep-is,soep-is-2012-aufwuchs,135+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,136+16,1,SPD,SPD
soep-is,soep-is-2012-aufwuchs,136+16,2,CDU,CDU
soep-is,soep-is-2012-aufwuchs,136+16,3,CSU,CSU
soep-is,soep-is-2012-aufwuchs,136+16,4,FDP,FDP
soep-is,soep-is-2012-aufwuchs,136+16,5,Bündnis 90/Die Grünen,Bündnis 90/Die Grünen
soep-is,soep-is-2012-aufwuchs,136+16,6,Die Linke,Die Linke
soep-is,soep-is-2012-aufwuchs,136+16,7,DVU/Republikaner/NPD,DVU/Republikaner/NPD
soep-is,soep-is-2012-aufwuchs,136+16,8,Piratenpartei,Piratenpartei
soep-is,soep-is-2012-aufwuchs,136+16,9,Other,Andere
soep-is,soep-is-2012-aufwuchs,136+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,137+16,1,Since birth,Seit Geburt
soep-is,soep-is-2012-aufwuchs,137+16,2,At a later date,Erst später erworben
soep-is,soep-is-2012-aufwuchs,137+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,138+16,1,"Yes, I'm married to this partner","Ja, ich bin mit diesem Partner/dieser Partnerin verheiratet"
soep-is,soep-is-2012-aufwuchs,138+16,2,"Yes, I live in a same-sex civil union with this partner","Ja, ich leben mit diesem Partner/dieser Partnerin in einer eingetragenen gleichgeschlechtlichen Partnerschaft"
soep-is,soep-is-2012-aufwuchs,138+16,3,No,Nein
soep-is,soep-is-2012-aufwuchs,138+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,139+16,1,Me,Ich selbst
soep-is,soep-is-2012-aufwuchs,139+16,2,My Partner,Partner/in
soep-is,soep-is-2012-aufwuchs,139+16,3,Both equally,Beide in gleichem Maße
soep-is,soep-is-2012-aufwuchs,139+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,140+16,1,Separation,durch Trennung
soep-is,soep-is-2012-aufwuchs,140+16,2,Death,durch Tod
soep-is,soep-is-2012-aufwuchs,140+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,141+16,1,"Yes, I was married to this partner","Ja, ich war mit diesem Partner / dieser Partnerin verheiratet"
soep-is,soep-is-2012-aufwuchs,141+16,2,"Yes, I lived in a same-sex civil union with this partner","Ja, ich lebte damals mit diesem Partner / dieser Partnerin in einer eingetragenen gleichgeschlechtlichen Partnerschaft"
soep-is,soep-is-2012-aufwuchs,141+16,3,No,Nein
soep-is,soep-is-2012-aufwuchs,141+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,142+16,1,"Yes, I was married before","Ja, habe vorher geheiratet"
soep-is,soep-is-2012-aufwuchs,142+16,2,"Yes, I lived in a same-sex civil union before","Ja, bin vorher eine eingetragene gleichgeschlechtliche Partnerschaft eingegangen"
soep-is,soep-is-2012-aufwuchs,142+16,3,No,Nein
soep-is,soep-is-2012-aufwuchs,142+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,143+16,1,Separation,Durch Trennung
soep-is,soep-is-2012-aufwuchs,143+16,2,Death,Durch Tod
soep-is,soep-is-2012-aufwuchs,143+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,144+,1,Start now (respondant selects answer him-/herself),Jetzt starten (Befragter gibt selbst ein)
soep-is,soep-is-2012-aufwuchs,144+,2,Start now (interviewer selects answer exceptionally),Jetzt starten (Interviewer gibt ausnahmsweise ein)
soep-is,soep-is-2012-aufwuchs,145+16,1,Never,nie
soep-is,soep-is-2012-aufwuchs,145+16,2,Rarely,selten
soep-is,soep-is-2012-aufwuchs,145+16,3,Occasionally,gelegentlich
soep-is,soep-is-2012-aufwuchs,145+16,4,Often,oft
soep-is,soep-is-2012-aufwuchs,145+16,5,Always,immer
soep-is,soep-is-2012-aufwuchs,145+16,6,I can not answer that,kann ich nicht beantworten
soep-is,soep-is-2012-aufwuchs,145+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,146+16,1,Yes,Ja
soep-is,soep-is-2012-aufwuchs,146+16,2,No,Nein
soep-is,soep-is-2012-aufwuchs,146+16,3,I can not answer that,kann ich nicht beantworten
soep-is,soep-is-2012-aufwuchs,146+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,147+,1,1,1
soep-is,soep-is-2012-aufwuchs,147+,2,2,2
soep-is,soep-is-2012-aufwuchs,147+,3,3,3
soep-is,soep-is-2012-aufwuchs,147+,4,4,4
soep-is,soep-is-2012-aufwuchs,147+,5,5,5
soep-is,soep-is-2012-aufwuchs,147+,6,6,6
soep-is,soep-is-2012-aufwuchs,148+,1,Start financial decision experiment,Finanzentscheidungsexperiment starten
soep-is,soep-is-2012-aufwuchs,148+,2,Do not want to participate,Möchte nicht teilnehmen
soep-is,soep-is-2012-aufwuchs,149+,0,0 =  not sure at all,0 gar nicht sicher
soep-is,soep-is-2012-aufwuchs,149+,1,1,1
soep-is,soep-is-2012-aufwuchs,149+,2,2,2
soep-is,soep-is-2012-aufwuchs,149+,3,3,3
soep-is,soep-is-2012-aufwuchs,149+,4,4,4
soep-is,soep-is-2012-aufwuchs,149+,5,5,5
soep-is,soep-is-2012-aufwuchs,149+,6,6,6
soep-is,soep-is-2012-aufwuchs,149+,7,7,7
soep-is,soep-is-2012-aufwuchs,149+,8,8,8
soep-is,soep-is-2012-aufwuchs,149+,9,9,9
soep-is,soep-is-2012-aufwuchs,149+,10,10 = absolutely sure,10 sehr sicher
soep-is,soep-is-2012-aufwuchs,15+16,1,"Yes, completely included","Ja, ganz enthalten"
soep-is,soep-is-2012-aufwuchs,15+16,2,"Yes, partially included","Ja, teilweise enthalten"
soep-is,soep-is-2012-aufwuchs,15+16,3,No,Nein
soep-is,soep-is-2012-aufwuchs,15+16,4,Don't know,Weiß nicht
soep-is,soep-is-2012-aufwuchs,15+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,150+,1,TRUE,WAHR
soep-is,soep-is-2012-aufwuchs,150+,2,FALSE,FALSCH
soep-is,soep-is-2012-aufwuchs,151+16,1,Yes,Ja
soep-is,soep-is-2012-aufwuchs,151+16,2,"No, another person answers the questions about the child, or has already answered the questions.","Nein, eine andere Person beantwortet die Fragen zum Kind, beziehungsweise hat die Fragen bereits beantwortet."
soep-is,soep-is-2012-aufwuchs,151+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,152+,1,U1,U1
soep-is,soep-is-2012-aufwuchs,152+,2,U2,U2
soep-is,soep-is-2012-aufwuchs,152+,3,U3,U3
soep-is,soep-is-2012-aufwuchs,152+,4,U4,U4
soep-is,soep-is-2012-aufwuchs,152+,5,U5,U5
soep-is,soep-is-2012-aufwuchs,152+,6,U6,U6
soep-is,soep-is-2012-aufwuchs,152+,7,U7,U7
soep-is,soep-is-2012-aufwuchs,152+,8,U8,U8
soep-is,soep-is-2012-aufwuchs,152+,9,U9,U9
soep-is,soep-is-2012-aufwuchs,153+16,10,There was none of these screenings conducted,Es wurde keine dieser Untersuchungen durchgeführt
soep-is,soep-is-2012-aufwuchs,153+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,154+16,1,"Yes, at the U-screening","Ja,bei der U-Untersuchung"
soep-is,soep-is-2012-aufwuchs,154+16,2,"Yes, at anonther emdical examination","Ja, bei einer anderen Untersuchung"
soep-is,soep-is-2012-aufwuchs,154+16,3,No,Nein
soep-is,soep-is-2012-aufwuchs,154+16,-1,No answer,Keine Angabe
soep-is,soep-is-2012-aufwuchs,155+,1,My child tends to be shy,Mein Kind ist eher schüchtern
soep-is,soep-is-2012-aufwuchs,155+,2,2,2
soep-is,soep-is-2012-aufwuchs,155+,3,3,3
soep-is,soep-is-2012-aufwuchs,155+,4,4,4
soep-is,soep-is-2012-aufwuchs,155+,5,5,5
soep-is,soep-is-2012-aufwuchs,155+,6,6,6
soep-is,soep-is-2012-aufwuchs,155+,7,7,7
soep-is,soep-is-2012-aufwuchs,155+,8,8,8
soep-is,soep-is-2012-aufwuchs,155+,9,9,9
soep-is,soep-is-2012-aufwuchs,155+,10,10,10
soep-is,soep-is-2012-aufwuchs,155+,11,My child tends to be outgoing,Mein Kind ist eher kontaktfreudig
soep-is,soep-is-2012-aufwuchs,156+,1,My child tends to be focused,Mein Kind ist eher konzentriert
soep-is,soep-is-2012-aufwuchs,156+,2,2,2
soep-is,soep-is-2012-aufwuchs,156+,3,3,3
soep-is,soep-is-2012-aufwuchs,156+,4,4,4
soep-is,soep-is-2012-aufwuchs,156+,5,5,5
soep-is,soep-is-2012-aufwuchs,156+,6,6,6
soep-is,soep-is-2012-aufwuchs,156+,7,7,7
soep-is,soep-is-2012-aufwuchs,156+,8,8,8
