study,instrument,name,item,text,text_de,answer_list,instruction,instruction_de,description,description_de,filter,goto,concept,scale
soep-is,soep-is-2013-f,Q303,,"All in all, was this episode <activity from Q2drm_x> from <time> to <time> rather pleasant or rather disagreeable?","Insgesamt gesehen, war diese Episode <""Aktivität aus Q2drm_x""> von <Uhrzeit Beginn> bis <Uhrzeit Ende> eher angenehm oder eher unangenehm?",464+16,"
","
",,,,,q9drm_x,
soep-is,soep-is-2013-f,T6,,For this two activities there are two more questions.,"
Für diese beiden Aktivitäten kommen jetzt noch ein paar Zusatzfragen.",,,,,,,,drm,
soep-is,soep-is-2013-f,Q304,,"Where have you been during the mentioned activity?
Activity: <activity from Q2drm_x> from <time> to <time>","Wo haben Sie sich in dieser Zeit bei der aufgeführten Aktivität befunden?
Aktivität: <""Aktivität aus Q2drm""> Zeit> von <Uhrzeit Beginn> bis <Uhrzeit Ende>",465+16,,,,,,,q10drm_x,
soep-is,soep-is-2013-f,Q305,,"How participated in this activity?
Activity: <activity from Q2drm_x> from <time> to <time>","Wer war an dieser Aktivität beteiligt?
Aktivität: <""Aktivität aus Q2drm""> Zeit> von <Uhrzeit Beginn> bis <Uhrzeit Ende>",,Please show list 305,Bitte Liste 305 vorlegen,,,,,,
soep-is,soep-is-2013-f,Q305,q11drm_x_1,No one,Niemand,,,,,,,,q11drm_x_1,
soep-is,soep-is-2013-f,Q305,q11drm_x_2,Spouse/Partner,(Ehe)Partner,,,,,,,,q11drm_x_2,
soep-is,soep-is-2013-f,Q305,q11drm_x_3,friend(s),Freund(e),,,,,,,,q11drm_x_3,
soep-is,soep-is-2013-f,Q305,q11drm_x_4,colleague(s),Arbeitskollege(n),,,,,,,,q11drm_x_4,
soep-is,soep-is-2013-f,Q305,q11drm_x_5,client / customer / pupil / student / patient,Klienten / Kunden / Schüler / Studenten / Patienten,,,,,,,,q11drm_x_5,
soep-is,soep-is-2013-f,Q305,q11drm_x_6,own children (also adoptive or stepchildren),Eigene Kinder (auch Adoptiv- oder Stiefkinder),,,,,,,,q11drm_x_6,
soep-is,soep-is-2013-f,Q305,q11drm_x_7,parents / relatives,Eltern / Verwandte,,,,,,,,q11drm_x_7,
soep-is,soep-is-2013-f,Q305,q11drm_x_8,supervisor / teacher / trainer,Vorgesetzter / Lehrer / Ausbilder,,,,,,,,q11drm_x_8,
soep-is,soep-is-2013-f,Q305,q11drm_x_9,other person(s),Andere Person(en),,,,,,,,q11drm_x_9,
soep-is,soep-is-2013-f,Q305,q11drm_x_10,No Answer,Keine Angabe,,,,,,,,q11drm_x_10,
soep-is,soep-is-2013-f,Q306,,"How intensive did you feel the following feelings on a scale from 1 (not at all) to 7 (very intensive)?
Activity: <activity from Q2drm_x> from <time> to <time>","Wie stark haben Sie auf einer Skala von 1 (gar nicht) bis 7 (sehr stark) die folgenden Gefühle bei der angeführten Aktivität empfunden?
Aktivität: <""Aktivität aus Q2drm""> Zeit> von <Uhrzeit Beginn> bis <Uhrzeit Ende>",,Please show list 306!,-Bitte Liste 306 vorlegen,,,,,,
soep-is,soep-is-2013-f,Q306,q12drm_x_1,Happiness,Glück,525+16,,,,,,,q12drm_x_1,
soep-is,soep-is-2013-f,Q306,q12drm_x_2,anger,Ärger,525+16,,,,,,,q12drm_x_2,
soep-is,soep-is-2013-f,Q306,q12drm_x_3,frustration,Frust,525+16,,,,,,,q12drm_x_3,
soep-is,soep-is-2013-f,Q306,q12drm_x_4,tiredness,Müdigkeit,525+16,,,,,,,q12drm_x_4,
soep-is,soep-is-2013-f,Q306,q12drm_x_5,grief,Trauer,525+16,,,,,,,q12drm_x_5,
soep-is,soep-is-2013-f,Q306,q12drm_x_6,worries,Sorgen,525+16,,,,,,,q12drm_x_6,
soep-is,soep-is-2013-f,Q306,q12drm_x_7,pain,Schmerzen,525+16,,,,,,,q12drm_x_7,
soep-is,soep-is-2013-f,Q306,q12drm_x_8,enthusiasm,Begeisterung,525+16,,,,,,,q12drm_x_8,
soep-is,soep-is-2013-f,Q306,q12drm_x_9,satisfaction,Zufriedenheit,525+16,,,,,,,q12drm_x_9,
soep-is,soep-is-2013-f,Q306,q12drm_x_10,boredom,Langeweile,525+16,,,,,,,q12drm_x_10,
soep-is,soep-is-2013-f,Q306,q12drm_x_11,Loneliness,Einsamkeit,525+16,,,,,,,q12drm_x_11,
soep-is,soep-is-2013-f,Q306,q12drm_x_12,stress,Stress,525+16,,,,,,,q12drm_x_12,
soep-is,soep-is-2013-f,Q306,q12drm_x_13,deeper meaning,Einen tieferen Sinn,525+16,,,,,,,q12drm_x_13,
soep-is,soep-is-2013-f,Q307,,"If necessary, please provide additional explanations.","Falls erforderlich, geben Sie uns bitte noch zusätzlich Erläuterungen.",,,,,,,,,
soep-is,soep-is-2013-f,Q307,EB_DRM22,"Yes, namely:","Ja, und zwar:",,,,,,,,eb_drm22,
soep-is,soep-is-2013-f,Q307,EB_DRM21,"No, ","Nein, keine Erläuterung",,,,,,,,eb_drm21,
soep-is,soep-is-2013-f,Q308,,Do your father and your mother live here in the household?,Leben Ihr Vater und Ihre Mutter hier im Haushalt?,321+,,,,,,,lvm,
soep-is,soep-is-2013-f,Q309,,Was your father born in Germany?,Ist Ihr Vater in Deutschland geboren?,1+16,,,,,,,lv03a,
soep-is,soep-is-2013-f,Q310,,Where was your father born?,In welchem Land ist Ihr Vater geboren?,,,,,,,,lv03b,
soep-is,soep-is-2013-f,Q311,,Does or did your father have German citizenship?,Hat oder hatte Ihr Vater die deutsche Staatsbürgerschaft?,1+16,,,,,,,lv04,
soep-is,soep-is-2013-f,Q312,,What type of school-leaving certificate did your father attain?,Welchen Schulabschluss hat Ihr Vater erworben?,526+16,Please show list 312!,Bitte Liste 312 vorlegen!,,,,,lv05,
soep-is,soep-is-2013-f,Q313,,Did your father complete vocational training or a university degree?,Hat Ihr Vater eine berufliche Ausbildung oder ein Studium abgeschlossen?,97+16,,,,,,,lv06,
soep-is,soep-is-2013-f,Q314,,What was your fathers occupation when you were 15 years old?,"In welcher beruflichen Stellung war Ihr Vater damals tätig, als Sie 15 Jahre alt waren?",98+16,Please show list 314!,Bitte Liste 314 vorlegen!,,,,,lv12,
soep-is,soep-is-2013-f,Q315,,What was your fathers occupational status as a blue-collar worker (Arbeiter)?,In welcher beruflichen Stellung war Ihr Vater als Arbeiter beschäftigt?,230+16,Please show list 314!,Liste 314 liegt vor!,,,,,lv08,
soep-is,soep-is-2013-f,Q316,,What was your fathers occupational status as a white-collar worker (Angestellter)?,In welcher beruflichen Stellung war Ihr Vater als Angestellter beschäftigt?,527+16,Please show list 314!,Liste 314 liegt vor!,,,,,lv09,
soep-is,soep-is-2013-f,Q317,,What was your fathers occupational status as a civil servant (Beamter)?,In welcher beruflichen Stellung war Ihr Vater als Beamter beschäftigt?,101+16,Please show list 314!,Liste 314 liegt vor!,,,,,lv10,
soep-is,soep-is-2013-f,Q318,,What was your fathers occupational status as a self-employed person (Selbständiger)?,In welcher beruflichen Stellung war Ihr Vater als Selbständiger beschäftigt?,528+,Please show list 314!,Liste 314 liegt vor!,,,,,lv11,
soep-is,soep-is-2013-f,Q319,,What was your father's occupation when you were 15 years old?,"Welche berufliche Tätigkeit übte Ihr Vater aus, als Sie selbst 15 Jahre alt waren?",,Please show list 314!,"Bitte geben Sie die genaue Tätigkeitsbezeichnung an, also zum Beispiel nicht ""kaufmännischer Angestellter"", sondern: ""Speditionskaufmann"", nicht ""Arbeiter"", sondern: ""Maschinenschlosser."" Wenn Ihr Vater Beamter war, geben Sie bitte die Amtsbezeichnung an, zum Beispiel ""Polizeimeister"" oder ""Studienrat"".",,,,,lv07,
soep-is,soep-is-2013-f,Q320,,Now about your mother. Was she born in Germany?,Nun zu Ihrer Mutter. Ist Ihre Mutter in Deutschland geboren?,1+16,,,,,,,lm03a,
soep-is,soep-is-2013-f,Q321,,Where was your mother born?,In welchem Land ist Ihre Mutter geboren?,,,,,,,,lm03b,
soep-is,soep-is-2013-f,Q322,,Does or did your mother have German citizenship?,Hat oder hatte Ihre Mutter die deutsche Staatsbürgerschaft?,1+16,,,,,,,lm04,
soep-is,soep-is-2013-f,Q323,,What type of school-leaving certificate did your mother attain?,Welchen Schulabschluss hat Ihre Mutter erworben?,526+16,Please show list 312!,Bitte Liste 312 vorlegen!,,,,,lm05,
soep-is,soep-is-2013-f,Q324,,Did your mother complete vocational training or a university degree?,Hat Ihre Mutter eine berufliche Ausbildung oder ein Studium abgeschlossen?,97+16,,,,,,,lm06,
soep-is,soep-is-2013-f,Q325,,What was your mothers occupation when you were 15 years old?,"In welcher beruflichen Stellung war Ihre Mutter damals tätig, als Sie 15 Jahre alt waren?",232+16,Please show list 314!,Bitte Liste 314 vorlegen!,,,,,lm12,
soep-is,soep-is-2013-f,Q326,,What was your mothers occupational status as a blue-collar worker (Arbeiterin)?,In welcher beruflichen Stellung war Ihre Mutter als Arbeiterin beschäftigt?,529+16,Please show list 314!,Liste 314 liegt vor!,,,,,lm08,
soep-is,soep-is-2013-f,Q327,,What was your mothers occupational status as a white-collar worker (Angestellte)?,In welcher beruflichen Stellung war Ihre Mutter als Angestellte beschäftigt?,530+16,Please show list 314!,Liste 314 liegt vor!,,,,,lm09,
soep-is,soep-is-2013-f,Q328,,What was your mothers occupational status as a civil servant (Beamte)?,In welcher beruflichen Stellung war Ihre Mutter als Beamte beschäftigt?,101+16,Please show list 314!,Liste 314 liegt vor!,,,,,lm10,
soep-is,soep-is-2013-f,Q329,,What was your mothers occupational status as a self-employed person (Selbständige)?,In welcher beruflichen Stellung war Ihre Mutter als Sebständige beschäftigt?,528+,Please show list 314!,Liste 314 liegt vor!,,,,,lm11,
soep-is,soep-is-2013-f,Q330,,What was your mother's occupation when you were 15 years old?,"Welche berufliche Tätigkeit übte Ihre Mutter aus, als Sie selbst 15 Jahre alt waren?",,"For example, do not write ""clerk"", but ""shipping clerk""; not ""blue-collar worker"", but ""machine metalworker"". If she was engaged in public employment, please give his official title, for example, ""police chief"" or ""lecturer"". ","Bitte geben Sie wenn die genaue Tätigkeitsbezeichnung an, also zum Beispiel nicht ""kaufmännische Angestellte"", sondern: ""Speditionskauffrau"", nicht ""Arbeiterin"", sondern: ""Maschinenschlosserin."" Wenn Ihre Mutter Beamte war, geben Sie bitte die Amtsbezeichnung an, zum Beispiel ""Polizeimeisterin"" oder ""Studienrätin"".",,,,,lm07,
soep-is,soep-is-2013-f,Q331,,Do you belong to a church or religious group?,Gehören Sie einer Kirche oder Religionsgemeinschaft an?,1+16,,,,,,,lrelneu,
soep-is,soep-is-2013-f,Q332,,What church or religious group do you belong to? Are you...,Welcher Kirche oder Religionsgemeinschaft gehören Sie an? Sind Sie...,107+16,,,,,,,lrel,
soep-is,soep-is-2013-f,Q333,,Please state what religious community you belong to.,Bitte geben Sie die andere Religionsgemeinschaft genau an.,,,,,,,,lrelso,
soep-is,soep-is-2013-f,Q334,,"How would you describe your current health? Is it  very good, good, satisfactory, poor or bad?","Wie würden Sie Ihren gegenwärtigen Gesundheitszustand beschreiben? Ist er sehr gut, gut, zufriedenstellend, weniger gut oder schlecht?",108+16,,,,,,,pges01,
soep-is,soep-is-2013-f,Q335,,"When you have to climb several flights of stairs, does your current health limit you greatly, somewhat, or not at all?","Wenn Sie Treppen steigen müssen, also mehrere Stockwerke zu Fuß hochgehen: Beeinträchtigt Sie dabei Ihr Gesundheitszustand stark, ein wenig oder gar nicht?",109+16,,,,,,,pges02,
soep-is,soep-is-2013-f,Q336_1,,How many hours do you sleep on average on a normal weeknight?,Wie viele Stunden schlafen Sie nachts an einem normalen Werktag?,,,,,,,,pschl1,
soep-is,soep-is-2013-f,Q336_1,PSCHL1,Normal weeknight … hours,Normaler Werktag … Stunden,,Please only state complete hours,Bitte nur ganze Stunden angeben,,,,,pschl1,
soep-is,soep-is-2013-f,Q336_2,,And what about a normal night on the weekend?,Und wie ist das in einer normalen Nacht am Wochenende?,,,,,,,,pschl2,
soep-is,soep-is-2013-f,Q336_2,PSCHL2,Normal night on the weekend … hours,Normale Nacht am Wochenende … Stunden,,,,,,,,pschl2,
soep-is,soep-is-2013-f,T7,,The following questions refer to your usual sleeping habits. Your answers should be exactly as possible and refer to the majority of days and nights.,Die folgenden Fragen beziehen sich auf Ihre üblichen Schlafgewohnheiten. Ihre Antworten sollten möglichst genau sein und sich auf die Mehrzahl der Tage und Nächte beziehen.,,,,,,,,,
soep-is,soep-is-2013-f,Q337,,When did you usually go to bed during the last four weeks? Usual time:,Wann sind Sie während der letzten vier Wochen gewöhnlich abends zu Bett gegangen? Übliche Uhrzeit:,,,,,,,,,
soep-is,soep-is-2013-f,Q337,SCHL3S,... : min,… : min Uhr,,,,,,,,schl3s,
soep-is,soep-is-2013-f,Q337,SCHL3M,h : ...,h : ... Uhr,,,,,,,,schl3m,
soep-is,soep-is-2013-f,Q338,,How many hours did you sleep per night during the last four weeks? (This has not to be necessarily the same time as you stayed in bed),"Wie viele Stunden haben Sie während der letzten vier Wochen pro Nacht tatsächlich geschlafen? (Das muss nicht mit der Anzahl der Stunden, die Sie im Bett verbracht haben, übereinstimmen)",,,,,,,,,
soep-is,soep-is-2013-f,Q338,SCHL4S,hours,Stunden,,,,,,,,schl4s,
soep-is,soep-is-2013-f,Q338,SCHL4M,minutes,Minuten,,,,,,,,schl4m,
soep-is,soep-is-2013-f,Q339,,"Altogether, how would you evaluate the quality of your sleep within the last four weeks?",Wie würden Sie insgesamt die Qualität Ihres Schlafes während der letzten vier Wochen beurteilen?,531+16,Please show list 342!,-Bitte Liste 342 vorlegen!,,,,,schl5,
soep-is,soep-is-2013-f,Q340,,How long did it take for you usually to fall asleep during the last four weeks?,"Wie lange hat es während der letzten vier Wochen gewöhnlich gedauert, bis Sie nachts eingeschlafen sind?",,,,,,,,,
soep-is,soep-is-2013-f,Q340,SCHL6,... minutes,In Minuten: … Minuten,,,,,,,,schl6,
soep-is,soep-is-2013-f,Q341,,When did you usually get up during the last four weeks? Usual time:,Wann sind Sie während der letzten vier Wochen gewöhnlich morgens aufgestanden? Übliche Uhrzeit:,,,,,,,,,
soep-is,soep-is-2013-f,Q341,SCHL7S,... : min,… : min Uhr,,,,,,,,schl7s,
soep-is,soep-is-2013-f,Q341,SCHL7M,h : ...,h : ... Uhr,,,,,,,,schl7m,
soep-is,soep-is-2013-f,Q342,,"How often did you sleep bad during the last four weeks, because you ...","Wie oft haben Sie während der letzten vier Wochen schlecht geschlafen, weil Sie ..",,,,,,,,,
soep-is,soep-is-2013-f,Q342,SCHL8,could not fall asleep within 30 minutes?,nicht innerhalb von 30 Minuten einschlafen konnten?,532+16,,,,,,,schl8,
soep-is,soep-is-2013-f,Q342,SCHL9,awoke in the middle of the night?,mitten in der Nacht aufgewacht sind?,532+16,,,,,,,schl9,
soep-is,soep-is-2013-f,Q342,SCHL10,awoke earlier than usual?,früher als gewöhnlich aufgewacht sind?,532+16,,,,,,,schl10,
soep-is,soep-is-2013-f,Q345,,"How often did have problems to stay awake while e.g. driving a car, at lunch or social occasions during the last four weeks?","Wie oft hatten Sie während der letzten vier Wochen Schwierigkeiten wachzubleiben, etwa beim Autofahren, beim Essen oder bei gesellschaftlichen Anlässen?",532+16,List 342 is available!,Liste 342 liegt vor!,,,,,schl11,
soep-is,soep-is-2013-f,Q346,,Did you have problems to execute the usual everyday tasks with enough drive during the last four weeks?,"Hatten Sie während der letzten vier Wochen Probleme, mit genügend Schwung die üblichen Alltagsaufgaben zu erledigen?",533+16,,,,,,,schl12,
soep-is,soep-is-2013-f,Q347,,Do you snore?,Schnarchen Sie?,185+16,,,,,,,schl13,
soep-is,soep-is-2013-f,Q348,,The volume of your snore is?,Die Lautstärke Ihres Schnarchens ist?,534+16,Please show list 348!,Bitte Liste 348 vorlegen!,,,,,schl13a,
soep-is,soep-is-2013-f,Q349,,How often does your snore occur?,Wie häufig tritt Ihr Schnarchen auf?,535+16,Please show list 349!,Bitte Liste 349 vorlegen!,,,,,schl13b,
soep-is,soep-is-2013-f,Q350,,Has your snore disturbed the sleep of another person?,Hat Ihr Schnarchen eine andere Person beim Schlafen gestört?,1+16,,,,,,,schl13c,
soep-is,soep-is-2013-f,Q351,,Did someone perceive a breathing arrest of you?,Sind bei Ihnen Atemstillstände während des Schlafes bemerkt worden?,535+16,Please show list 349!,Bitte Liste 349 vorlegen!,,,,,schl14,
soep-is,soep-is-2013-f,Q352,,Are you medicated with a nightly breath therapy device?,Werden Sie mit einem nächtlichen Atemtherapiegerät behandelt?,1+16,,,,,,,schl15,
soep-is,soep-is-2013-f,Q353,,How often in the morning do you feel like knocked out?,Wie oft fühlen Sie sich morgens nach dem Aufstehen schon wie gerädert?,535+16,,,,,,,schl16,
soep-is,soep-is-2013-f,Q354,,"Do you feel tired, floppy, jaded or not fully capable?","Fühlen Sie sich müde, schlapp, abgespannt oder nicht voll leistungsfähig?",535+16,List 349 is available!,Liste 349 liegt vor!,,,,,schl17,
soep-is,soep-is-2013-f,Q355,,Did you ever doze off while driving?,Sind Sie jemals ungewollt beim Autofahren eingenickt?,1+16,,,,,,,schl18,
soep-is,soep-is-2013-f,Q356,,How often does this occur?,Wie oft kommt das vor?,535+16,Please show list 349!,-Bitte Liste 349 vorlegen!,,,,,schl18a,
soep-is,soep-is-2013-f,Q357,,How often do you take an after-lunch sleep normally?,Wie häufig halten Sie in der Regel Mittagsschlaf?,536+16,Please show list 357!,Bitte Liste 357 vorlegen!,,,,,schl19,
soep-is,soep-is-2013-f,Q358,,How many hours do you take for an after-lunch sleep normally?,Wie viele Stunden halten Sie in der Regel Mittagsschlaf?,,,,,,,,,
soep-is,soep-is-2013-f,Q358,SCHL19S,hours,Stunden,,,,,,,,schl19s,
soep-is,soep-is-2013-f,Q358,SCHL19M,minutes,Minuten,,,,,,,,schl19m,
soep-is,soep-is-2013-f,Q359,,Where do you normally take your after-lunch sleep?,Wo machen Sie üblicherweise Ihren Mittagsschlaf?,537+16,,,,,,,schl19b1,
soep-is,soep-is-2013-f,Q359,SCHL19B2,at the following place: ...,an folgendem sonstigen Ort: …,,,,,,,,schl19b2,
soep-is,soep-is-2013-f,Q360,,Since when do you take an after-lunch sleep?,Seit wann machen Sie Mittagsschlaf?,,,,,,,,,
soep-is,soep-is-2013-f,Q360,SCHL19C,since one year,seit dem Jahr,,,,,,,,schl19c,
soep-is,soep-is-2013-f,Q361,,"Please specify, to what extent the following statements apply to your after-lunch sleep:","Bitte geben Sie an, inwiefern die folgenden Aussagen auf Ihr Mittagsschlafverhalten zutreffen:",,Please show list 361!,Bitte Liste 361 vorlegen!,,,,,,
soep-is,soep-is-2013-f,Q361,SCHL19D1,"Mainly I take an after-lunch sleep on these days, where I slept badly the night before or I do not feel recovered from the nightly sleep.","Ich halte vor allem an den Tagen Mittagsschlaf, an denen ich in der Nacht zuvor schlecht geschlafen habe oder an denen ich mich nicht erholt fühle durch den nächtlichen Schlaf.",538+16,,,,,,,schl19d1,
soep-is,soep-is-2013-f,Q361,SCHL19D2,"I take habitually an after-lunch sleep, independent of how I slept the night before or of how I feel.","Ich mache gewohnheitsmäßig Mittagsschlaf, unabhängig davon, wie ich nachts zuvor geschlafen habe oder wie ich mich fühle.",538+16,,,,,,,schl19d2,
soep-is,soep-is-2013-f,Q361,SCHL19D3,"I sleep about noon, because I feel physically and mentally exhausted.","Ich schlafe mittags, weil ich mich körperlich oder geistig erschöpft fühle.",538+16,,,,,,,schl19d3,
soep-is,soep-is-2013-f,Q362,,How tired do you feel after you had your after-lunch sleep within the first half an hour after you awoke?,Wie müde fühlen Sie sich nach dem Mittagsschlaf in der ersten halben Stunde nach dem Aufwachen?,539+16,,,,,,,schl19e,
soep-is,soep-is-2013-f,Q363,,"If it was just up to your own well-being and you could organize your day completely free, at what time would you get up?","Wenn es nur nach Ihrem eigenen Wohlbefinden ginge und Sie Ihren Tag völlig frei einteilen könnten, wann würden Sie dann aufstehen?",,,,,,,,,
soep-is,soep-is-2013-f,Q363,SCHL20S,... : min,… : min Uhr,,,,,,,,schl20s,
soep-is,soep-is-2013-f,Q363,SCHL20M,h : ...,h : ... Uhr,,,,,,,,schl20m,
soep-is,soep-is-2013-f,Q364,,"If it was just up to your own well-being and you could organize your evening completely free, at what time would you go to bed?","Wenn es nur nach Ihrem eigenen Wohlbefinden ginge und Sie Ihren Abend völlig frei gestalten könnten, wann würden Sie dann zu Bett gehen?",,,,,,,,,
soep-is,soep-is-2013-f,Q364,SCHL21S,... : min,… : min Uhr,,,,,,,,schl21s,
soep-is,soep-is-2013-f,Q364,SCHL21M,h : ...,h : ... Uhr,,,,,,,,schl21m,
soep-is,soep-is-2013-f,Q365,,What best describes the lighting conditions in your bed room?,Was beschreibt am besten die Lichtverhältnisse in Ihrem Schlafzimmer?,540+16,Please show list 365!,Bitte Liste 365 vorlegen!,,,,,schl22,
soep-is,soep-is-2013-f,Q366,,The following questions refer to your usual sleeping habits. Please answer all questions according to your personal rating.,Die folgenden Fragen beziehen sich auf Ihre üblichen Schlafgewohnheiten. Beantworten Sie bitte alle Fragen nach Ihrer persönlichen Einschätzung.,,Please show list 366!,Bitte Liste 366 vorlegen!,,,,,,
soep-is,soep-is-2013-f,Q366,SCHL231,I sleep in the daytime for two or more hours,Ich schlafe tagsüber für zwei oder mehr Stunden,541+16,,,,,,,schl231,
soep-is,soep-is-2013-f,Q366,SCHL232,I go from day to day at different times to bed,Ich gehe von Tag zu Tag zu unterschiedlichen Zeiten zu Bett,541+16,,,,,,,schl232,
soep-is,soep-is-2013-f,Q366,SCHL233,I get up from day to day at different times,Ich stehe von Tag zu Tag zu unterschiedlichen Zeiten auf,541+16,,,,,,,schl233,
soep-is,soep-is-2013-f,Q366,SCHL234,I do sports till I sweat within the last hour before I go to bed,Ich treibe Sport bis zum Schwitzen während der letzten Stunde bevor ich zu Bett gehe,541+16,,,,,,,schl234,
soep-is,soep-is-2013-f,Q366,SCHL235,I stay two or three times per week longer in bed than I should do,Ich bleibe zwei oder dreimal pro Woche länger im Bett als ich sollte,541+16,,,,,,,schl235,
soep-is,soep-is-2013-f,Q366,SCHL236,"I consume alcohol, tobacco or caffeine in the last 4 hours before or after I go to bed","Ich konsumiere Alkohol, Tabak oder Koffein in den letzten 4 Stunden bevor oder nachdem ich zu Bett gehe",541+16,,,,,,,schl236,
soep-is,soep-is-2013-f,Q366,SCHL237,"I practice activities, which could get me active (in the sense of not being sleepy) (e.g. playing computer games, use the internet or cleaning)","Ich übe Tätigkeiten aus, die mich vor dem zu Bett gehen wach werden lassen könnten (z. B. Computerspiele spielen, das Internet nutzen oder sauber machen)",541+16,,,,,,,schl237,
soep-is,soep-is-2013-f,Q366,SCHL238,"I go with the feeling to bed of being stressed, angry, excited or nervous","Ich gehe mit dem Gefühl zu Bett, gestresst, verärgert, aufgeregt oder nervös zu sein",541+16,,,,,,,schl238,
soep-is,soep-is-2013-f,Q366,SCHL239,"I use my bed for other things than sleeping and having sex (e.g. watching TV, reading, eating or learning/ studying)","Ich nutze mein Bett für andere Dinge als Schlafen oder Sex (z. B. Fernsehen, Lesen, Essen oder Lernen/ Studieren)",541+16,,,,,,,schl239,
soep-is,soep-is-2013-f,Q366,SCHL2310,"I sleep at an uncomfortable bed (e.g. bad mattress or pillow, too much or too little blankets)","Ich schlafe auf einem unbequemen Bett (z. B. schlechte Matratze oder Kopfkissen, zu viele oder zu wenig Bettdecken)",541+16,,,,,,,schl2310,
soep-is,soep-is-2013-f,Q366,SCHL2311,"I sleep in an uncomfortable bedroom (e.g. too bright, too stuffy, too hot, too cold, too loud)","Ich schlafe in einem ungemütlichen Schlafraum (z. B. zu hell, zu stickig, zu warm, zu kalt, zu laut)",541+16,,,,,,,schl2311,
soep-is,soep-is-2013-f,Q366,SCHL2312,"I do important work before I go to bed (e.g. paying bills, executing plans, learning/ studying)","Ich verrichte wichtige Arbeiten vor dem zu Bett gehen (z. B. Rechnungen zahlen, Planungen durchführen, lernen/ studieren)",541+16,,,,,,,schl2312,
soep-is,soep-is-2013-f,Q366,SCHL2313,"I think, plan or worry about s.th., when I go to bed ","Ich denke nach, plane oder sorge mich, wenn ich im Bett liege",541+16,,,,,,,schl2313,
soep-is,soep-is-2013-f,Q367,,"You have stated, that you sleep in an uncomfortable bedroom.
Please specify to which aspect you find your bedroom uncomfortable?","Sie haben angegeben, dass Sie in einem ungemütlichen Schlafraum schlafen. 
Bitte geben Sie an, in welcher Hinsicht Sie Ihren Schlafraum ungemütlich empfinden?",,,,,,,,schl24,
soep-is,soep-is-2013-f,Q368,,Does your partner snore?,Schnarcht Ihr Partner?,185+16,,,,,,,schl25,
soep-is,soep-is-2013-f,Q369,,Did you once felt disturbed by the snore of your partner?,Hat Sie schon einmal das Schnarchen Ihres Partners beim Schlafen gestört?,1+16,,,,,,,schl25a,
soep-is,soep-is-2013-f,Q370,,Did you ever perceive a breathing arrest of your partner during the sleep?,Haben Sie bei Ihrem Partner schon einmal Atemstillstände während des Schlafes bemerkt?,535+16,Please show list 370!,Bitte Liste 370 vorlegen!,,,,,schl25b,
soep-is,soep-is-2013-f,Q371,,"Was your sleep disrupted during the last 4 weeks, because you or your partner had to care about children or persons in need of care in your household?","Kam es in den letzten vier Wochen vor, dass Ihr Schlaf unterbrochen wurde, weil Sie oder Ihr Partner sich um Kinder oder pflegebedürftige Personen im Haushalt kümmern mussten?",1+16,,,,,,,schl26,
soep-is,soep-is-2013-f,Q372,,"How often did it happen during the last four weeks, that your sleep was disrupted, because you had to care about children or persons in need of care in your household?","Wie häufig war es in den letzten vier Wochen der Fall, dass Ihr Schlaf unterbrochen wurde, weil Sie sich um Kinder oder pflegebedürftige Personen im Haushalt kümmern mussten? ",542+16,Please show list 372!,Bitte Liste 372 vorlegen!,,,,,schl26a,
soep-is,soep-is-2013-f,Q373,,"How often did it happen during the last four weeks, that your sleep was disrupted, because your partner had to care about children or persons in need of care in your household?","Wie häufig war das in den letzten vier Wochen der Fall, dass Ihr Schlaf unterbrochen wurde, weil Ihr Partner sich um Kinder oder pflegebedürftige Personen im Haushalt kümmern musste? ",542+16,List 372 is available!,Liste 372 liegt vor!,,,,,schl26b,
soep-is,soep-is-2013-f,Q374,,Have you been officially assessed as being partially or fully incapable of working (erwerbsgemindert) or severely disabled (schwerbehindert)?,Sind Sie nach amtlicher Feststellung erwerbsgemindert oder schwerbehindert?,1+16,,,,,,,pbeh1,
soep-is,soep-is-2013-f,Q375,,What is the extent of your reduced capacity to work (Erwerbsminderung) or disability (Schwerbehinderung) according to the last diagnosis (as a percentage)?,Und wie hoch ist Ihre Erwerbsminderung oder Schwerbehinderung nach der letzten Feststellung in Prozent?,,,,,,,,pbeh2,
soep-is,soep-is-2013-f,Q376,,"Have you gone to a doctor in the last three months? If so, please state how many times.","Haben Sie in den letzten 3 Monaten Ärzte aufgesucht?
Wenn ja, geben Sie bitte an wie häufig.",,,,,,,,,
soep-is,soep-is-2013-f,Q376,PDR1,Number of all visits to a doctor in the last three months,Zahl aller Arztbesuche in den letzten 3 Monaten,,,,,,,,pdr1,
soep-is,soep-is-2013-f,Q376,PDR2,Have not gone to the doctor in the last three months,Keinen Arzt in Anspruch genommen.,,,,,,,,pdr2,
soep-is,soep-is-2013-f,Q377,,What about hospital stays in the last year? Were you admitted to a hospital for at least one night in 2012?,"Und wie war das mit Krankenhausaufenthalten im letzten Jahr?
Wurden Sie 2012 einmal oder mehrmals für mindestens eine Nacht im Krankenhaus aufgenommen?",1+16,,,,,,,pkr1,
